,line,label
313,"The experimental group received an information booklet and a 30-minute face-to-face session, involving respiratory education and breathing exercise training, with a physiotherapist. The control group received the information booklet only.",METHODS
314,"In this randomized clinical trial, the addition of metformin to chemoradiotherapy was associated with worse treatment efficacy and increased toxic effects compared with combined modality therapy alone. Metformin is not recommended in patients with LA-NSCLC who are candidates for chemoradiotherapy.",CONCLUSIONS
315,"320 people were recruited. beta radiation was given to 164; 20 (6%) were not seen again after surgery. One year after surgery the estimated risk of surgical failure was 30% (95% confidence interval 22% to 38%) in the placebo arm compared with 5% (2% to 10%) in the radiation arm. The radiation group experienced a higher incidence of operable cataract (18 participants) than the placebo group (five participants; P = 0.01). At two years the estimated risks with placebo and beta radiation were, respectively, 2.8% (0.9% to 8.3%) and 16.7% (10.0% to 27.3%).",RESULTS
316,"The ""Oberstaufen Schrothkur,"" a traditional naturopathic treatment, has been shown to lead to metabolic improvement in adults with type 2 diabetes. However, data concerning its benefits are still limited.",BACKGROUND&OBJECTIVE
317,"All-cause mortality and mortality due to cardiovascular disease, lung cancer, and other respiratory disease.",METHODS
318,"Intraoperative subconjunctival MMC application during combined glaucoma and cataract surgery has a beneficial effect of inhibiting PCO after combined surgery in patients with POAG. Thus, after intraoperative subconjunctival application of MMC at the concentration of 0.5 mg/ml for 3 minutes, the aqueous MMC level must have been great enough to inhibit the lens epithelial cell proliferation to result in a long-term decrease in PCO.",CONCLUSIONS
319,"The short-term IOP reduction of latanoprost and timolol in patients with CACG. IOP was measured at baseline, and after 2, 7, and 14 days of treatment. In addition, the short-term ocular and systemic adverse events of the two drugs were evaluated.",METHODS
320,ClinicalTrial.gov identifier: NCT 02185430.,BACKGROUND&OBJECTIVE
321,"The two groups were similar in age, race, and medical dependency. Post-ALT mean IOPs at 5 minutes, 1 hour, and 24 hours were significantly lower than pre-ALT mean IOPs in both apraclonidine (P < 0.001) and pilocarpine (P < 0.001) groups. Incidences of IOP spikes greater than 1, 3, and 5 mmHg at 1 hour post-ALT were 21.1%, 14.9%, and 8.8% for the apraclonidine group and 12.3%, 5.3%, and 4.4% for the pilocarpine group (P = 0.076, 0.015, and 0.18 chi-square test). In the apraclonidine prophylaxis group, patients on long-term apraclonidine showed significantly higher incidence of post-ALT IOP spike than the patients without such long-term apraclonidine use (35.7%, 15 of 42 eyes, vs. 12.5%, 9 of 72 eyes; P = 0.003). In addition, peri-ALT pilocarpine prophylaxis tended to be less effective in patients undergoing long-term pilocarpine therapy but without statistical significance (17.4%, 8 of 46 eyes, vs. 9.4%, 6 of 64 eyes; P = 0.17).",RESULTS
322,"The primary outcome was the between-group difference in physical activity 4 weeks after surgery. Secondary outcomes were the difference in quadriceps strength, exercise tolerance and quality of life [Short Form-36 (SF-36) and European Organisation for Research and Treatment of Cancer (EORTC) QLQ-LC13] from pre-operatively (baseline) to 4 weeks after surgery.",RESULTS
323,To compare the efficacy of brimonidine 0.2% with apraclonidine 0.5% in preventing intraocular pressure (IOP) elevations after anterior segment laser surgery.,BACKGROUND&OBJECTIVE
324,To evaluate acupuncture as treatment for glaucoma.,BACKGROUND&OBJECTIVE
325,Ocular pressure decreased 2 minutes after propofol infusion (p < 0.0001) and remained significantly lower than in the control group throughout the study period. All patients remained awake and cooperative during all procedures. Mean BP and HR were kept constant throughout the study.,RESULTS
326,The main outcomes were symptoms and severity of diabetic neuropathy. Further outcomes were fasting blood sugar and glycosylated hemoglobin.,METHODS
327,Referral centers.,METHODS
328,"The primary end point was PFS; secondary end points included toxic effects, local and distant tumor control, patterns of failure, and overall survival.",METHODS
329,The effect on mortality of screening for lung cancer with modern chest radiographs is unknown.,BACKGROUND&OBJECTIVE
330,"Among patients with early-stage non-small cell lung cancer (NSCLC), preoperative imaging tests are important in defining surgical candidates.",BACKGROUND&OBJECTIVE
331,To assess the relationship between donor and recipient factors and corneal graft survival in the CDS.,BACKGROUND&OBJECTIVE
332,"Of the 312 participants meeting inclusion criteria (138 [44.2%] were female; mean [SD] age, 67.8 [12.1] years), 25 (8.0%) had IOP elevation more than 10 mm Hg over baseline through month 60, and 5 (1.6%) had IOP higher than 35 mm Hg. The 60-month Kaplan-Meier cumulative incidence of IOP elevation more than 10 mm Hg over baseline was 0.13 (95% CI, 0.08-0.19), and the 60-month Kaplan-Meier cumulative incidence of IOP higher than 35 mm Hg was 0.02 (95% CI, 0.01-0.06), and did not differ among participants initially randomly assigned to receive aflibercept or bevacizumab. Three participants (1.0%) underwent IOP-lowering incisional surgery, and 3 participants (1.0%) underwent IOP-lowering glaucoma laser surgery.",RESULTS
333,Subjects were assigned randomly to receive a continuous thoracic epidural or paravertebral infusion. Patients in the epidural group were randomized to receive either bupivacaine alone or in combination with hydromorphone. Visual analog scores as well as incentive spirometery results were obtained before and after thoracotomy.,METHODS
334,"Dyspnea is the most common symptom of lung cancer. Acupressure is an important application in the management of dyspnea for lung cancer patients. High-powered, well-planned work is needed on the topic.",BACKGROUND&OBJECTIVE
335,To determine the 1- and 3-hour changes in intraocular pressure after neodymium:yttrium-aluminum-garnet (Nd:YAG) capsulotomy in pseudophakic patients with glaucoma and to determine the effect of acetazolamide and apraclonidine on these changes.,BACKGROUND&OBJECTIVE
336,The role of postoperative radiotherapy (PORT) has not been well defined in resected pIIIA-N2 non-small cell lung cancer (NSCLC).,BACKGROUND&OBJECTIVE
337,Early postoperative complications occurred in 22 patients (21%) in the tube group and 39 patients (37%) in the trabeculectomy group (P = .012). Late postoperative complications developed in 36 patients (34%) in the tube group and 38 patients (36%) in the trabeculectomy group during 5 years of follow-up (P = .81). The rate of reoperation for complications was 22% in the tube group and 18% in the trabeculectomy group (P = .29). Cataract extraction was performed in 13 phakic eyes (54%) in the tube group and 9 phakic eyes (43%) in the trabeculectomy group (P = .43).,RESULTS
338,Administration of 600 IU of natural-source vitamin E on alternate days.,METHODS
339,"The intervention group received comprehensive vision and eye examinations conducted by a study optometrist. The optometrist arranged for new eyeglasses for 92 subjects and referred 24 for a home visit with an occupational therapist, 17 for glaucoma management, and 15 for cataract surgery. The control group received usual care.",METHODS
340,"Tonometry and tonography were assessed before surgery and at 1 day, 1 week, 6 weeks, and 1 year after surgery by a masked observer.",METHODS
341,"Low-dose propofol sedation resulted in a decrease in ocular pressure, was quick in onset, and was unrelated to BP and HR. The decrease in ocular pressure may be due to relaxation of extraocular muscles by propofol.",CONCLUSIONS
342,"Double-masked, randomized, 2-treatment, equivalence clinical trial.",METHODS
343,"The Oberstaufen Schrothkur included a low-calorie diet, daily changes between a higher or lower fluid intake, daily alternation in physical activities, and daily application of cold and damp body packs. The diabetes-friendly holiday included a holiday stay specifically tailored to diabetics.",METHODS
344,"Ensartinib, an oral tyrosine kinase inhibitor of anaplastic lymphoma kinase (ALK), has shown systemic and central nervous system efficacy for patients with ALK-positive non-small cell lung cancer (NSCLC).",BACKGROUND&OBJECTIVE
